,open,high,low,close,volume,value,middle
2024-03-05 09:00:00,95500000,97000000,88024000,91275000,22134.58235,2.06879E+12,92512000
2024-03-06 09:00:00,91284000,94917000,88233000,93325000,12290.20386,1.13297E+12,91575000
2024-03-07 09:00:00,93325000,95678000,92670000,94060000,5792.492528,5.44938E+11,94174000
2024-03-08 09:00:00,94044000,98543000,94000000,96237000,8721.93322,8.35209E+11,96271500
2024-03-09 09:00:00,96237000,96420000,95120000,95946000,3946.681689,3.78536E+11,95770000
2024-03-10 09:00:00,95946000,98445000,95904000,97495000,5997.985803,5.84592E+11,97174500
2024-03-11 09:00:00,97501000,101940000,95132000,100404000,14017.56815,1.39403E+12,98536000
2024-03-12 09:00:00,100404000,102350000,99000000,101200000,8326.932695,8.40639E+11,100675000
2024-03-13 09:00:00,101200000,104865000,100909000,104122000,7708.119253,7.96117E+11,102887000
2024-03-14 09:00:00,104121000,105000000,100000000,102506000,10526.11243,1.08264E+12,102500000
2024-03-15 09:00:00,102506000,104131000,95600000,101000000,17862.96962,1.76853E+12,99865500
2024-03-16 09:00:00,101010000,102407000,95700000,96767000,7805.495377,7.73301E+11,99053500
2024-03-17 09:00:00,96769000,100299000,94300000,99922000,10512.20194,1.01801E+12,97299500
2024-03-18 09:00:00,99934000,100233000,97623000,99040000,6061.170573,6.01365E+11,98928000
2024-03-19 09:00:00,99042000,99700000,92027000,92572000,14040.62247,1.33325E+12,95863500
2024-03-20 09:00:00,92541000,100216000,89845000,99726000,14156.97656,1.3365E+12,95030500
2024-03-21 09:00:00,99726000,99801000,95000000,95552000,7441.537027,7.24759E+11,97400500
2024-03-22 09:00:00,95618000,96500000,92222000,93855000,6646.708199,6.25975E+11,94361000
2024-03-23 09:00:00,93850000,95609000,92593000,93274000,3672.554446,3.44922E+11,94101000
2024-03-24 09:00:00,93317000,97252000,93079000,96624000,3888.324566,3.69011E+11,95165500
2024-03-25 09:00:00,96624000,100500000,95600000,99202000,7510.923585,7.36915E+11,98050000
2024-03-26 09:00:00,99202000,100800000,98830000,100051000,5187.825551,5.18625E+11,99815000
2024-03-27 09:00:00,100051000,101900000,98700000,99890000,6873.297069,6.87535E+11,100300000
2024-03-28 09:00:00,99890000,101725000,99251000,100900000,5332.230998,5.35926E+11,100488000
2024-03-29 09:00:00,100900000,101100000,99210000,99801000,4351.27001,4.35401E+11,100155000
2024-03-30 09:00:00,99876000,100317000,99455000,99985000,1962.111495,1.96155E+11,99886000
2024-03-31 09:00:00,99985000,101133000,99930000,100970000,2112.03398,2.12088E+11,100531500
2024-04-01 09:00:00,100991000,101098000,98658000,100100000,4739.722305,4.72762E+11,99878000
2024-04-02 09:00:00,100100000,100100000,95000000,96053000,8066.150199,7.80976E+11,97550000
2024-04-03 09:00:00,96053000,97300000,94682000,96502000,4274.271136,4.11427E+11,95991000
2024-04-04 09:00:00,96502000,99912000,95598000,99361000,4377.116344,4.2716E+11,97755000
2024-04-05 09:00:00,99445000,99669000,96800000,98394000,3533.187749,3.46786E+11,98234500
2024-04-06 09:00:00,98385000,99888000,97745000,99023000,1885.558688,1.8584E+11,98816500
2024-04-07 09:00:00,99000000,100450000,98976000,99369000,2132.302638,2.12381E+11,99713000
2024-04-08 09:00:00,99369000,103084000,99100000,102101000,5621.694162,5.71092E+11,101092000
2024-04-09 09:00:00,102050000,102399000,98400000,99350000,4778.273799,4.78845E+11,100399500
2024-04-10 09:00:00,99409000,101750000,97614000,100600000,4307.83087,4.27448E+11,99682000
2024-04-11 09:00:00,100601000,101452000,100031000,100541000,3026.454431,3.04817E+11,100741500
2024-04-12 09:00:00,100542000,101426000,98985000,99776000,5005.558568,5.01139E+11,100205500
2024-04-13 09:00:00,99645000,100569000,95000000,97149000,9545.194281,9.35752E+11,97784500
2024-04-14 09:00:00,97092000,99180000,95224000,98905000,6601.797917,6.40496E+11,97202000
2024-04-15 09:00:00,98931000,99490000,95702000,96527000,5860.577308,5.72334E+11,97596000
2024-04-16 09:00:00,96530000,96941000,93500000,95597000,6058.366705,5.75142E+11,95220500
2024-04-17 09:00:00,95597000,96500000,90200000,91419000,7117.390446,6.60323E+11,93350000
2024-04-18 09:00:00,91439000,94200000,90000000,93356000,5793.827003,5.3338E+11,92100000
2024-04-19 09:00:00,93392000,95958000,88500000,93390000,8931.111653,8.26227E+11,92229000
2024-04-20 09:00:00,93390000,95600000,92615000,94805000,2666.364686,2.50943E+11,94107500
2024-04-21 09:00:00,94840000,95989000,94312000,94868000,2369.212524,2.25328E+11,95150500
2024-04-22 09:00:00,94911000,97627000,94622000,97192000,3221.848892,3.09448E+11,96124500
2024-04-23 09:00:00,97239000,97592000,95246000,96045000,3179.44418,3.05907E+11,96419000
2024-04-24 09:00:00,96071000,96627000,92734000,93534000,3593.11116,3.40439E+11,94680500
2024-04-25 09:00:00,93518000,94319000,91213000,92745000,3762.563153,3.48461E+11,92766000
2024-04-26 09:00:00,92761000,93000000,91465000,91951000,2016.93752,1.86025E+11,92232500
2024-04-27 09:00:00,91955000,92175000,90292000,91499000,2455.807117,2.23315E+11,91233500
2024-04-28 09:00:00,91499000,92630000,90153000,90530000,1861.379901,1.69995E+11,91391500
2024-04-29 09:00:00,90533000,92000000,88500000,91400000,4650.341622,4.17019E+11,90250000
2024-04-30 09:00:00,91400000,92540000,85606000,87137000,7328.917735,6.47144E+11,89073000
2024-05-01 09:00:00,87152000,87625000,80005000,83499000,15078.23755,1.24787E+12,83815000
2024-05-02 09:00:00,83499000,84000000,80601000,83078000,5609.702367,4.62472E+11,82300500
2024-05-03 09:00:00,83096000,89821000,82807000,89291000,8040.25384,6.93338E+11,86314000
2024-05-04 09:00:00,89291000,91123000,87910000,90303000,4208.088961,3.77189E+11,89516500
2024-05-05 09:00:00,90303000,90759000,88331000,90061000,2550.738184,2.28798E+11,89545000
2024-05-06 09:00:00,90100000,91681000,88500000,88804000,3986.164582,3.59038E+11,90090500
2024-05-07 09:00:00,88780000,90157000,87500000,87595000,2916.803769,2.59678E+11,88828500
2024-05-08 09:00:00,87595000,88566000,85109000,85872000,3819.527758,3.32701E+11,86837500
2024-05-09 09:00:00,85872000,88500000,85020000,88116000,3096.809344,2.67646E+11,86760000
2024-05-10 09:00:00,88116000,88480000,85120000,85842000,3277.857229,2.84535E+11,86800000
2024-05-11 09:00:00,85842000,86500000,85209000,85791000,1299.781493,1.11472E+11,85854500
2024-05-12 09:00:00,85791000,86978000,85618000,86521000,1042.823712,89929598339,86298000
2024-05-13 09:00:00,86521000,88485000,85410000,87928000,3085.907006,2.69283E+11,86947500
2024-05-14 09:00:00,87934000,88225000,85801000,86500000,2756.811579,2.39137E+11,87013000
2024-05-15 09:00:00,86500000,92444000,86200000,92111000,5272.786526,4.73735E+11,89322000
2024-05-16 09:00:00,92111000,92860000,90250000,90800000,3657.228846,3.347E+11,91555000
2024-05-17 09:00:00,90839000,93123000,90700000,92646000,2713.819332,2.49519E+11,91911500
2024-05-18 09:00:00,92632000,93500000,92337000,93066000,1821.32715,1.69295E+11,92918500
2024-05-19 09:00:00,93066000,93990000,91843000,92185000,2335.848485,2.17038E+11,92916500
2024-05-20 09:00:00,92185000,97264000,91931000,97260000,4413.186165,4.16886E+11,94597500
2024-05-21 09:00:00,97260000,98150000,95571000,96700000,4609.756504,4.47572E+11,96860500
2024-05-22 09:00:00,96717000,96999000,94640000,95421000,2799.80157,2.68538E+11,95819500
2024-05-23 09:00:00,95421000,96881000,93000000,94900000,4396.134362,4.17507E+11,94940500
2024-05-24 09:00:00,94897000,96160000,93300000,95214000,2489.941833,2.3551E+11,94730000
2024-05-25 09:00:00,95214000,96598000,95192000,96240000,1452.896413,1.39438E+11,95895000
2024-05-26 09:00:00,96240000,96590000,95400000,95610000,1583.871583,1.52195E+11,95995000
2024-05-27 09:00:00,95634000,97360000,95050000,96050000,2667.483476,2.56304E+11,96205000
2024-05-28 09:00:00,96050000,96119000,93654000,94600000,3176.963203,3.00604E+11,94886500
2024-05-29 09:00:00,94654000,95232000,93440000,93910000,2475.187888,2.33226E+11,94336000
2024-05-30 09:00:00,93910000,96120000,93620000,94943000,2703.786212,2.55996E+11,94870000
2024-05-31 09:00:00,95005000,96000000,93700000,94505000,2203.223325,2.09051E+11,94850000
2024-06-01 09:00:00,94504000,94850000,94361000,94720000,620.250351,58706044441,94605500
2024-06-02 09:00:00,94762000,95626000,94500000,95000000,1113.859827,1.05872E+11,95063000
2024-06-03 09:00:00,95000000,97358000,94825000,95994000,2779.476848,2.67415E+11,96091500
2024-06-04 09:00:00,95994000,97927000,95520000,97500000,2699.305313,2.61246E+11,96723500
2024-06-05 09:00:00,97490000,98989000,97280000,98385000,2709.004691,2.66053E+11,98134500
2024-06-06 09:00:00,98385000,99400000,98009000,98334000,2226.539845,2.19522E+11,98704500
2024-06-07 09:00:00,98320000,99650000,97219000,97919000,3319.131949,3.26991E+11,98434500
2024-06-08 09:00:00,97919000,98278000,97750000,98125000,1083.634531,1.06164E+11,98014000
2024-06-09 09:00:00,98137000,98400000,97710000,97983000,903.0458546,88498186805,98055000
2024-06-10 09:00:00,97983000,98031000,96980000,97276000,1491.308621,1.45257E+11,97505500
2024-06-11 09:00:00,97279000,97350000,93821000,95329000,3889.452394,3.69758E+11,95585500
2024-06-12 09:00:00,95329000,98204000,94502000,95934000,3395.539575,3.27468E+11,96353000
2024-06-13 09:00:00,95930000,96356000,94107000,94614000,2161.159812,2.05687E+11,95231500
2024-06-14 09:00:00,94614000,95202000,93001000,93978000,2232.32985,2.10324E+11,94101500
2024-06-15 09:00:00,93979000,94268000,93546000,93910000,906.4181863,85103451470,93907000
2024-06-16 09:00:00,93913000,94708000,93611000,94219000,841.9041221,79272815453,94159500
2024-06-17 09:00:00,94219000,94442000,91559000,93588000,3306.859877,3.07093E+11,93000500
2024-06-18 09:00:00,93589000,93699000,90638000,91649000,3084.476569,2.8329E+11,92168500
2024-06-19 09:00:00,91649000,92727000,91170000,91555000,1711.117488,1.57281E+11,91948500
2024-06-20 09:00:00,91549000,93581000,91500000,91780000,1989.149986,1.83663E+11,92540500
2024-06-21 09:00:00,91753000,92031000,89501000,90308000,2713.721229,2.45462E+11,90766000
2024-06-22 09:00:00,90308000,91086000,90141000,90874000,648.5146252,58876597356,90613500
2024-06-23 09:00:00,90874000,91382000,89033000,89046000,1076.737898,97216083241,90207500
2024-06-24 09:00:00,89100000,89441000,83101000,85496000,7434.829264,6.42783E+11,86271000
2024-06-25 09:00:00,85495000,87981000,85032000,87450000,3359.068851,2.90625E+11,86506500
2024-06-26 09:00:00,87463000,88356000,85930000,86027000,1958.866524,1.70173E+11,87143000
2024-06-27 09:00:00,86092000,87957000,85396000,86884000,1879.370916,1.62614E+11,86676500
2024-06-28 09:00:00,86875000,87510000,84740000,85158000,2112.307663,1.8174E+11,86125000
2024-06-29 09:00:00,85157000,86000000,85102000,85765000,750.2984764,64278180309,85551000
2024-06-30 09:00:00,85765000,88490000,85370000,87920000,1407.837442,1.22284E+11,86930000
2024-07-01 09:00:00,87920000,89644000,87609000,88253000,2120.477782,1.8791E+11,88626500
2024-07-02 09:00:00,88259000,88847000,86987000,87248000,1525.132371,1.33974E+11,87917000
2024-07-03 09:00:00,87270000,87623000,84508000,85331000,2823.976175,2.41697E+11,86065500
2024-07-04 09:00:00,85331000,85592000,81207000,81680000,6151.28765,5.08714E+11,83399500
2024-07-05 09:00:00,81680000,82544000,77335000,81118000,9719.196675,7.7138E+11,79939500
2024-07-06 09:00:00,81118000,83202000,79938000,82826000,2664.499671,2.1702E+11,81570000
2024-07-07 09:00:00,82850000,82940000,79280000,79397000,2527.24731,2.05365E+11,81110000
2024-07-08 09:00:00,79397000,82700000,77880000,80534000,5094.765714,4.07496E+11,80290000
2024-07-09 09:00:00,80499000,82300000,80000000,82043000,2547.621846,2.07189E+11,81150000
2024-07-10 09:00:00,82043000,83825000,81096000,81896000,2927.479725,2.41533E+11,82460500
2024-07-11 09:00:00,81926000,83795000,81000000,81070000,2930.427308,2.40656E+11,82397500
2024-07-12 09:00:00,81070000,82309000,80085000,81540000,2003.05277,1.6237E+11,81197000
2024-07-13 09:00:00,81548000,83700000,81300000,82901000,1698.967023,1.39901E+11,82500000
2024-07-14 09:00:00,82901000,86000000,82860000,85430000,3162.562054,2.67061E+11,84430000
2024-07-15 09:00:00,85430000,91294000,85269000,91162000,5087.504768,4.4927E+11,88281500
2024-07-16 09:00:00,91162000,91544000,87300000,90807000,6229.900821,5.57878E+11,89422000
2024-07-17 09:00:00,90825000,92159000,89380000,89467000,3690.869429,3.35602E+11,90769500
2024-07-18 09:00:00,89452000,91200000,89049000,89850000,2571.165921,2.31609E+11,90124500
2024-07-19 09:00:00,89850000,94073000,88675000,93004000,4216.761047,3.85984E+11,91374000
2024-07-20 09:00:00,93004000,94624000,92736000,94065000,1966.82922,1.84107E+11,93680000
2024-07-21 09:00:00,94073000,95299000,92413000,95000000,2999.300042,2.82512E+11,93856000
2024-07-22 09:00:00,95000000,95353000,93050000,94357000,2864.068723,2.70086E+11,94201500
2024-07-23 09:00:00,94284000,94748000,92000000,92230000,3198.172668,2.98055E+11,93374000
2024-07-24 09:00:00,92196000,93494000,91051000,91501000,3120.287339,2.87758E+11,92272500
2024-07-25 09:00:00,91501000,93138000,89202000,92465000,4242.3426,3.84023E+11,91170000
2024-07-26 09:00:00,92475000,95000000,92286000,94727000,3254.872166,3.06215E+11,93643000
2024-07-27 09:00:00,94639000,96813000,93150000,94292000,4913.83842,4.67925E+11,94981500
2024-07-28 09:00:00,94341000,95380000,93600000,95363000,2056.698569,1.94538E+11,94490000
2024-07-29 09:00:00,95363000,97100000,93203000,93618000,4778.708281,4.5658E+11,95151500
2024-07-30 09:00:00,93605000,93878000,91825000,92788000,2825.618833,2.62705E+11,92851500
2024-07-31 09:00:00,92790000,93298000,90345000,90345000,3099.028443,2.84978E+11,91821500
2024-08-01 09:00:00,90346000,92300000,88001000,91789000,5048.045529,4.54095E+11,90150500
2024-08-02 09:00:00,91789000,92200000,86377000,86691000,5089.662503,4.53754E+11,89288500
2024-08-03 09:00:00,86691000,87690000,85000000,85957000,4059.375137,3.50472E+11,86345000
2024-08-04 09:00:00,85954000,86311000,81684000,81871000,4532.633978,3.8029E+11,83997500
2024-08-05 09:00:00,81871000,82256000,72100000,77833000,23878.79267,1.82823E+12,77178000
2024-08-06 09:00:00,77786000,82150000,77782000,80224000,7868.467001,6.30449E+11,79966000
2024-08-07 09:00:00,80166000,81950000,77782000,78388000,5316.477661,4.25827E+11,79866000
2024-08-08 09:00:00,78386000,87980000,77941000,86397000,7126.012696,5.89875E+11,82960500
2024-08-09 09:00:00,86397000,86704000,84000000,85518000,3892.859742,3.32298E+11,85352000
2024-08-10 09:00:00,85522000,86370000,84760000,85669000,1489.633875,1.27297E+11,85565000
2024-08-11 09:00:00,85669000,86424000,82208000,82815000,2669.172656,2.25285E+11,84316000
2024-08-12 09:00:00,82816000,85000000,81000000,83221000,5072.096721,4.20486E+11,83000000
2024-08-13 09:00:00,83207000,85770000,82050000,84600000,2989.812152,2.50426E+11,83910000
2024-08-14 09:00:00,84587000,85950000,82218000,82457000,3583.124953,3.01026E+11,84084000
2024-08-15 09:00:00,82440000,83555000,79500000,81004000,3986.431857,3.25802E+11,81527500
2024-08-16 09:00:00,81044000,83400000,80296000,82209000,2629.819076,2.14699E+11,81848000
2024-08-17 09:00:00,82185000,83000000,82042000,82849000,887.0764146,73291253043,82521000
2024-08-18 09:00:00,82821000,83679000,81500000,81500000,1727.833713,1.43256E+11,82589500
2024-08-19 09:00:00,81500000,81915000,80100000,81680000,2644.341291,2.14079E+11,81007500
2024-08-20 09:00:00,81678000,83400000,80501000,80751000,3339.761125,2.741E+11,81950500
2024-08-21 09:00:00,80751000,83600000,80567000,82900000,2882.785489,2.35879E+11,82083500
2024-08-22 09:00:00,82900000,83101000,81280000,82003000,2138.235685,1.76142E+11,82190500
2024-08-23 09:00:00,82003000,86500000,82002000,85600000,4485.272039,3.7689E+11,84251000
2024-08-24 09:00:00,85600000,86390000,85155000,85767000,2204.280318,1.8901E+11,85772500
2024-08-25 09:00:00,85807000,86979000,85410000,86254000,1698.816382,1.45982E+11,86194500
2024-08-26 09:00:00,86227000,86529000,84408000,84408000,2260.537399,1.92748E+11,85468500
2024-08-27 09:00:00,84408000,84794000,80121000,80950000,4066.749057,3.35829E+11,82457500
2024-08-28 09:00:00,80947000,81895000,79550000,80569000,3848.303642,3.10686E+11,80722500
2024-08-29 09:00:00,80618000,82700000,80151000,80790000,2539.082478,2.06219E+11,81425500
2024-08-30 09:00:00,80745000,81250000,79225000,80439000,2858.219805,2.29386E+11,80237500
2024-08-31 09:00:00,80439000,80823000,80009000,80262000,841.9958026,67710249600,80416000
2024-09-01 09:00:00,80300000,80370000,78300000,78301000,2541.940422,2.01464E+11,79335000
2024-09-02 09:00:00,78303000,80610000,78235000,80205000,2207.598606,1.74933E+11,79422500
2024-09-03 09:00:00,80247000,81101000,78250000,78272000,2562.511724,2.03979E+11,79675500
2024-09-04 09:00:00,78270000,79300000,76248000,78739000,3895.413947,3.01711E+11,77774000
2024-09-05 09:00:00,78739000,79131000,76000000,76330000,2957.703391,2.27923E+11,77565500
2024-09-06 09:00:00,76330000,76860000,72200000,73644000,6081.771852,4.53955E+11,74530000
2024-09-07 09:00:00,73644000,74580000,73078000,73640000,1801.620275,1.32926E+11,73829000
2024-09-08 09:00:00,73640000,74880000,72992000,74437000,1592.040018,1.176E+11,73936000
2024-09-09 09:00:00,74439000,78500000,74093000,77275000,3101.054865,2.35312E+11,76296500
2024-09-10 09:00:00,77274000,78485000,76432000,78089000,2189.560807,1.69363E+11,77458500
2024-09-11 09:00:00,78091000,78200000,75380000,77301000,3055.314038,2.34573E+11,76790000
2024-09-12 09:00:00,77363000,78830000,77300000,78269000,2510.012594,1.96214E+11,78065000
2024-09-13 09:00:00,78269000,81100000,77700000,80930000,2847.08605,2.25703E+11,79400000
2024-09-14 09:00:00,80930000,81174000,80040000,80524000,1324.444797,1.06803E+11,80607000
2024-09-15 09:00:00,80524000,81009000,79090000,79690000,1293.202548,1.0396E+11,80049500
2024-09-16 09:00:00,79691000,79860000,77740000,78469000,2425.499969,1.90805E+11,78800000
2024-09-17 09:00:00,78468000,82364000,77774000,81116000,3063.500913,2.46316E+11,80069000
2024-09-18 09:00:00,81116000,82618000,80008000,82604000,3362.150138,2.72656E+11,81313000
2024-09-19 09:00:00,82602000,85000000,82286000,83892000,4549.027346,3.80397E+11,83643000
2024-09-20 09:00:00,83891000,85478000,83377000,84385000,3257.118299,2.75218E+11,84427500
2024-09-21 09:00:00,84384000,84750000,84000000,84425000,1066.570673,89952936853,84375000
2024-09-22 09:00:00,84429000,85500000,83401000,84829000,1869.261199,1.57468E+11,84450500
2024-09-23 09:00:00,84838000,86250000,83832000,84631000,2655.343887,2.26182E+11,85041000
2024-09-24 09:00:00,84630000,85750000,84009000,85248000,1998.915613,1.69441E+11,84879500
2024-09-25 09:00:00,85248000,85950000,84220000,84362000,1821.462931,1.54899E+11,85085000
